id,Olivier Besancenot,Marie-George Buffet,Gérard Schivardi,François Bayrou,José Bové,Dominique Voynet,Philippe de Villiers,Ségolène Royal,Frédéric Nihous,Jean-Marie Le Pen,Arlette Laguiller,Nicolas Sarkozy
2597,1,0,0,0,0,0,0,1,0,0,0,0
2598,0,0,0,0,0,0,0,0,0,0,0,1
2599,0,0,0,1,0,0,0,1,0,0,0,0
2600,0,0,0,0,0,0,0,0,0,0,0,1
2601,0,0,0,1,0,0,0,0,0,0,0,1
2602,0,0,0,0,0,0,0,1,0,0,0,0
2603,1,0,0,0,0,0,0,0,0,0,1,0
2604,0,0,0,0,0,0,0,0,0,0,0,0
2605,0,0,0,1,0,1,0,1,0,0,0,0
2606,0,0,0,0,0,0,0,0,0,0,0,1
2607,0,0,0,1,1,0,0,0,0,0,0,0
2608,0,0,0,0,1,1,0,0,0,0,0,0
2609,0,0,0,1,1,0,0,1,0,0,0,0
2610,0,0,0,1,0,0,0,0,1,0,0,1
2611,0,0,0,1,0,0,0,0,1,0,0,1
2612,1,0,0,1,0,0,0,1,0,0,0,0
2613,1,0,0,0,1,0,0,1,0,0,0,0
2614,1,0,0,1,0,1,0,1,0,0,0,0
2615,1,1,0,0,1,0,0,1,0,0,1,0
2616,1,0,0,1,0,0,0,1,0,0,1,0
2617,0,0,0,0,0,0,0,1,1,0,0,0
2618,0,0,0,0,0,0,1,0,0,0,0,1
2619,1,0,0,0,0,1,0,1,0,0,1,0
2620,0,0,0,0,0,0,1,0,0,0,0,1
2621,1,1,0,0,0,0,0,1,0,0,1,0
2622,0,0,0,0,0,0,0,0,0,0,0,1
2623,0,0,0,0,0,0,1,0,0,1,0,1
2624,0,0,0,1,0,1,0,1,0,0,0,0
2625,1,0,0,1,0,0,0,1,0,0,0,0
2626,0,0,0,1,0,1,0,1,0,0,0,0
2627,0,0,0,0,0,0,0,0,0,0,0,1
2628,0,0,0,1,0,0,0,0,0,0,0,0
2629,0,1,0,0,0,1,0,0,0,0,0,1
2630,0,0,0,1,0,0,0,1,0,0,0,0
2631,0,0,0,1,0,0,0,0,0,0,0,1
2632,0,0,0,1,0,1,0,0,0,0,0,0
2633,0,0,0,1,0,1,0,0,0,0,1,1
2634,1,1,0,0,0,1,0,1,0,0,1,0
2635,0,0,0,0,0,0,0,1,0,0,0,1
2636,1,1,0,0,0,1,0,1,0,0,1,0
2637,1,0,0,0,1,0,0,1,0,0,0,0
2638,1,0,0,1,1,0,0,0,0,0,0,0
2639,1,0,0,0,1,0,0,0,0,1,0,1
2640,0,0,0,0,0,0,0,1,0,0,0,1
2641,1,1,0,0,1,0,0,1,0,0,1,0
2642,0,0,0,1,0,0,0,0,0,0,0,0
2643,0,0,0,0,0,0,0,0,0,0,0,1
2644,0,0,0,0,0,0,0,0,0,0,0,1
2645,0,0,0,1,0,1,0,1,0,0,0,0
2646,0,0,0,1,0,0,0,1,0,0,0,0
2647,0,0,0,1,0,0,1,0,0,0,0,0
2648,1,1,0,0,1,1,0,1,0,0,1,0
2649,1,0,0,0,0,0,0,1,0,0,1,0
2650,0,0,0,0,0,1,0,0,0,0,0,1
2651,0,0,0,1,0,0,0,0,0,0,0,1
2652,1,0,0,1,1,1,0,0,0,0,0,0
2653,0,0,0,0,0,0,0,0,0,0,0,0
2654,0,0,0,1,0,0,0,0,0,0,0,1
2655,1,0,0,1,0,0,0,1,0,0,0,0
2656,1,0,0,1,0,0,0,0,0,0,0,1
2657,1,0,0,1,0,1,0,1,0,0,0,0
2658,0,0,0,0,0,0,1,0,0,0,0,0
2659,0,0,0,1,0,0,1,1,0,0,1,0
2660,0,1,0,0,0,1,0,1,0,0,0,0
2661,1,0,0,1,1,0,0,0,0,0,0,1
2662,0,0,0,1,0,0,0,0,0,0,0,1
2663,1,0,0,1,0,0,0,1,0,0,0,0
2664,0,0,0,1,0,0,0,1,0,0,0,0
2665,1,0,0,0,0,0,0,1,1,0,0,0
2666,1,0,0,0,0,1,0,1,0,0,0,0
2667,0,0,0,1,0,0,0,1,0,0,0,0
2668,0,0,0,0,0,0,0,0,0,0,0,1
2669,0,0,0,0,0,0,0,0,0,1,0,1
2670,0,0,0,1,0,1,0,0,0,1,0,0
2671,0,0,0,1,0,0,1,1,0,0,0,1
2672,0,0,0,0,0,0,0,0,0,0,0,0
2673,0,0,0,1,0,0,0,0,0,0,0,1
2674,0,0,0,1,0,0,1,0,0,0,0,1
2675,0,0,0,0,0,0,0,0,0,0,0,0
2676,1,0,0,1,0,0,0,1,0,0,0,1
2677,0,0,0,0,0,0,0,0,0,0,0,0
2678,0,0,0,0,0,0,0,1,0,0,0,0
2679,1,0,0,0,0,0,0,0,0,0,0,0
2680,0,0,0,1,0,1,1,1,0,0,0,1
2681,1,0,0,0,0,0,0,1,0,0,1,0
2682,0,0,0,1,0,0,0,1,0,0,0,0
2683,1,0,0,0,0,0,0,1,0,0,0,0
2684,1,0,0,0,0,1,0,0,0,0,0,1
2685,0,0,0,0,0,0,1,0,0,0,0,0
2686,0,0,0,1,0,0,0,0,0,0,0,1
2687,0,0,0,0,0,0,0,0,0,0,0,0
2688,0,0,0,0,0,0,0,0,0,0,1,1
2689,0,0,0,1,0,0,0,0,0,0,0,1
2690,0,0,0,0,1,1,0,1,0,0,0,0
2691,1,0,0,1,0,0,0,0,0,0,0,1
2692,0,0,0,1,0,0,0,0,0,0,0,1
2693,0,0,0,1,0,0,0,1,0,0,0,1
2694,0,0,0,1,0,0,0,1,0,0,0,0
2695,0,0,0,0,0,0,0,0,0,0,0,0
2696,0,0,0,1,0,0,0,0,0,0,0,1
2697,0,0,0,1,0,0,0,0,0,0,0,1
2698,0,0,0,0,0,1,0,1,0,0,0,1
2699,0,0,0,1,0,0,0,1,0,0,0,0
2700,0,0,0,0,0,0,1,0,0,0,0,1
2701,0,0,0,1,0,0,0,0,0,0,0,1
2702,0,0,0,0,1,1,0,1,0,0,0,0
2703,0,0,0,0,0,0,0,1,0,0,0,0
2704,0,0,0,1,0,0,0,0,0,0,0,1
2705,0,0,0,0,0,0,0,0,0,0,0,0
2706,0,0,0,0,0,0,1,0,0,1,0,1
2707,0,0,0,1,0,0,0,1,0,0,0,0
2708,0,0,0,0,0,0,0,0,1,1,0,0
2709,1,0,0,0,0,1,0,1,0,0,0,0
2710,0,1,0,1,0,0,0,1,0,0,0,0
2711,0,0,0,0,0,0,0,0,0,0,0,1
2712,1,0,0,0,0,0,1,0,0,0,0,0
2713,0,0,0,1,0,0,0,0,0,0,0,1
2714,1,1,0,0,1,1,0,1,0,0,0,0
2715,0,0,0,1,0,0,0,0,0,0,0,0
2716,0,0,0,0,0,0,0,0,0,0,0,0
2717,0,0,0,0,0,0,0,0,1,0,0,1
2718,0,0,0,0,0,0,0,0,0,0,0,0
2719,0,0,0,1,0,0,0,0,0,0,0,0
2720,1,0,0,0,1,0,0,1,0,0,1,0
2721,1,1,0,0,0,0,0,1,0,0,0,0
2722,0,1,0,0,0,0,0,1,0,0,1,0
2723,1,1,0,0,0,0,0,1,0,0,1,0
2724,0,0,0,1,0,0,0,1,0,0,0,1
2725,1,0,0,0,0,0,0,1,0,0,0,0
2726,1,0,0,0,0,0,0,1,0,0,0,0
2727,0,0,0,0,0,1,0,0,0,0,0,1
2728,1,0,0,1,1,0,0,0,0,0,0,0
2729,1,0,0,1,1,0,0,1,0,0,0,0
2730,0,0,0,1,0,0,0,0,1,0,0,0
2731,0,1,0,0,0,0,0,0,0,0,1,0
2732,0,0,0,1,0,0,0,1,0,0,0,0
2733,1,0,0,0,0,0,0,0,0,1,0,0
2734,0,0,0,1,1,0,0,1,0,0,0,0
2735,0,0,0,1,0,0,0,1,0,0,0,0
2736,0,0,0,0,0,0,1,0,0,0,1,0
2737,0,0,0,0,0,0,0,1,0,0,0,0
2738,0,0,0,1,0,0,0,1,0,0,1,0
2739,1,0,0,1,1,0,0,1,0,0,0,0
2740,0,0,0,0,0,0,0,1,0,0,0,0
2741,1,0,0,1,0,0,0,1,0,0,0,0
2742,0,0,0,1,0,0,0,1,0,0,0,1
2743,0,0,0,1,0,0,0,1,0,0,0,0
2744,0,0,0,1,0,0,0,1,0,0,0,1
2745,0,0,1,0,0,0,0,0,0,0,0,1
2746,0,0,1,0,1,1,0,0,0,0,0,1
2747,1,0,0,0,0,0,0,0,0,0,0,0
2748,0,0,0,1,0,0,1,0,0,0,0,1
2749,1,0,0,0,0,0,0,0,1,1,0,1
2750,0,0,0,0,0,1,0,0,0,1,0,1
2751,0,0,0,1,0,0,0,1,0,0,0,0
2752,1,0,0,0,1,0,0,1,0,0,0,0
2753,0,0,0,0,0,0,0,1,1,0,1,1
2754,1,0,0,1,0,0,0,0,0,0,0,1
2755,0,0,0,0,0,0,0,0,0,0,0,1
2756,1,0,0,1,0,1,0,1,0,0,0,0
2757,0,0,0,0,0,1,0,1,0,0,0,0
2758,1,0,0,1,0,1,0,1,0,0,0,0
2759,0,0,0,1,0,0,0,1,0,1,0,1
2760,0,0,0,0,0,0,0,0,0,0,0,0
2761,0,0,0,1,0,0,0,1,0,0,0,0
2762,1,0,0,1,0,0,0,1,0,0,0,1
2763,1,0,0,1,0,0,0,1,0,0,0,1
2764,1,0,0,1,0,0,0,1,0,0,0,0
2765,0,0,0,0,0,0,0,1,0,0,0,0
2766,1,0,0,0,1,0,0,1,0,0,0,0
2767,0,0,0,0,0,0,0,0,0,0,0,0
2768,0,0,0,0,0,0,0,0,0,0,0,1
2769,1,0,0,1,0,0,0,1,0,0,1,1
2770,0,0,0,1,0,0,1,1,0,0,0,0
2771,0,0,0,0,0,1,1,0,0,0,0,0
2772,0,0,0,0,0,1,0,1,0,0,0,0
2773,0,0,0,0,0,0,0,0,0,0,0,0
2774,0,0,0,1,0,0,0,0,0,0,0,1
2775,0,0,0,1,0,0,0,1,1,0,0,1
2776,0,0,0,1,0,0,0,0,0,0,0,0
2777,0,0,0,0,0,0,0,1,1,0,0,0
2778,0,0,0,1,0,0,0,0,0,0,0,0
2779,0,0,0,1,0,1,0,1,0,0,0,0
2780,0,0,0,0,0,0,0,1,0,0,0,0
2781,0,0,0,1,0,0,0,0,0,0,0,0
2782,0,0,0,1,0,0,0,1,0,0,0,0
2783,0,1,0,0,1,1,0,1,0,0,0,0
2784,0,1,0,1,0,1,0,1,0,0,0,0
2785,0,0,0,0,0,0,0,0,0,0,0,0
2786,1,0,0,0,0,0,0,0,0,0,0,0
2787,1,1,0,1,0,1,0,1,0,0,0,0
2788,0,0,0,0,0,0,0,1,0,0,0,0
2789,0,0,0,1,0,0,0,0,0,0,0,1
2790,0,0,0,1,0,0,1,0,0,0,0,1
2791,0,0,0,1,0,1,0,1,0,0,0,0
2792,0,0,0,0,0,0,0,1,0,0,0,0
2793,0,0,0,1,0,0,0,1,0,0,0,0
2794,0,1,0,0,0,1,0,1,0,0,0,0
2795,0,0,0,0,0,0,0,0,0,0,0,0
2796,1,0,0,0,0,0,0,1,0,0,0,0
2797,0,0,0,0,1,0,0,1,0,0,0,0
2798,1,0,0,0,0,0,0,1,0,0,0,0
2799,0,0,1,1,1,0,0,0,0,0,0,0
2800,0,0,0,1,0,0,0,0,1,0,0,0
2801,1,0,0,1,0,0,0,0,0,0,0,0
2802,0,0,0,1,0,1,0,1,0,0,0,0
2803,0,0,0,1,0,0,0,1,0,0,0,1
2804,1,1,1,0,1,1,0,1,0,0,0,0
2805,0,0,0,1,0,0,0,0,0,0,0,1
2806,0,0,0,1,0,0,0,0,0,0,0,1
2807,0,0,0,0,0,0,0,0,0,0,0,0
2808,0,0,0,0,0,0,0,0,0,0,0,0
2809,0,0,0,0,0,1,1,1,0,0,0,0
2810,0,0,0,1,0,0,0,0,0,0,0,1
2811,1,0,0,0,0,0,0,0,0,0,1,0
2812,0,0,0,1,0,0,0,1,0,0,0,0
2813,0,0,0,0,0,0,0,0,0,1,0,0
2814,0,0,0,1,0,0,0,0,0,0,1,0
2815,0,0,0,0,0,0,0,1,0,0,0,1
2816,0,0,0,0,0,0,0,1,0,0,0,1
2817,0,0,0,0,0,0,0,0,0,0,0,1
2818,0,0,0,1,0,0,0,0,0,0,0,1
2819,0,0,0,0,0,0,0,0,0,0,0,0
2820,0,0,0,1,0,0,0,0,0,0,0,0
2821,1,0,0,0,0,0,0,1,0,0,0,1
2822,0,0,0,0,0,0,0,1,0,0,0,0
2823,0,0,0,1,0,0,0,1,0,0,0,0
2824,1,0,0,0,0,0,0,0,0,0,0,1
2825,0,0,0,1,0,0,0,1,0,0,0,0
2826,0,0,0,0,0,0,0,0,0,0,0,0
2827,0,0,0,1,0,1,0,0,0,0,0,0
2828,0,0,0,1,0,0,0,1,0,0,0,1
2829,0,0,0,0,0,0,0,0,0,0,0,1
2830,0,0,0,1,0,0,0,0,0,0,0,1
2831,0,0,0,0,0,0,1,0,0,1,0,1
2832,0,0,0,1,0,0,0,1,0,0,0,0
2833,0,0,0,1,0,0,1,0,0,0,0,1
2834,0,0,0,0,0,0,0,1,0,0,0,0
2835,0,0,0,0,0,0,0,0,0,0,0,1
