id,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
18062,0,0,0,0,0,1,0,0,0,1,0
5170,0,0,0,0,0,1,0,0,0,1,0
16591,0,0,0,0,1,0,0,0,1,0,0
6141,0,0,0,0,0,0,0,0,1,1,0
13701,0,0,0,0,0,0,0,0,1,1,0
14104,1,0,0,0,0,1,1,0,0,1,1
13238,1,0,0,0,0,0,0,0,0,1,1
27846,0,1,0,0,0,1,1,0,0,1,0
30978,0,0,0,0,0,1,0,0,0,1,0
20763,1,1,0,0,0,1,1,0,0,1,1
17730,1,0,0,0,0,1,0,0,0,1,1
3643,0,0,0,0,0,1,0,0,0,1,1
37466,0,0,0,0,0,1,0,0,0,0,0
13358,0,0,0,0,0,1,0,0,1,1,0
23598,0,0,0,0,0,0,0,0,0,1,1
32340,0,0,0,0,0,1,0,0,0,1,0
853,0,0,0,0,0,1,0,0,0,1,0
23061,0,0,0,0,1,0,0,0,1,0,0
27515,0,0,0,0,1,0,0,0,1,0,0
23434,0,0,0,0,0,1,0,0,1,1,0
37467,0,0,0,0,0,1,0,0,1,1,0
9374,1,0,0,0,0,1,0,0,1,1,1
22408,0,0,0,1,1,0,0,0,0,0,0
23086,0,0,0,0,0,1,0,0,0,0,1
107,0,0,0,0,0,1,0,0,0,1,1
3172,1,0,0,0,0,1,0,0,0,1,1
25538,0,0,0,0,0,0,0,0,1,0,0
7639,1,0,0,0,0,1,0,0,0,1,1
26730,0,0,0,0,0,0,0,0,1,0,0
27741,0,0,0,0,0,1,0,0,0,1,1
22698,0,0,0,0,1,0,0,0,1,0,0
953,0,0,0,0,0,1,0,0,0,1,0
28825,1,0,0,0,0,1,0,0,0,1,0
9326,0,0,0,0,0,1,0,0,0,1,1
10136,0,0,0,0,0,1,0,0,1,0,0
16805,0,0,0,0,0,0,0,0,0,0,0
3167,0,0,0,0,0,0,0,0,0,0,0
22190,0,0,0,0,0,1,0,0,0,0,0
23872,0,0,0,0,0,1,0,0,1,0,0
14492,0,0,0,0,0,1,0,0,1,1,1
26259,0,0,0,1,0,0,0,1,0,0,0
27948,1,0,0,0,0,0,1,0,0,0,1
10827,0,0,1,0,0,0,0,0,1,0,0
16421,0,0,0,0,0,0,0,0,1,0,1
1704,1,0,0,0,0,1,0,0,0,1,1
7104,1,0,0,0,0,1,0,0,0,1,0
28709,0,0,1,0,0,1,0,0,0,1,1
25871,1,0,0,0,0,1,0,0,0,1,0
7395,0,0,0,0,0,0,0,0,0,0,1
14350,0,0,0,0,0,0,0,0,0,1,0
25276,0,0,0,0,0,1,0,0,0,1,0
6833,0,0,0,0,0,1,0,0,1,0,0
26706,0,0,0,0,0,0,0,0,0,1,1
1132,0,0,0,0,0,1,0,0,1,0,0
33930,0,0,0,0,0,0,0,0,0,1,0
17390,0,1,1,0,1,0,1,1,0,1,0
34178,1,1,1,0,0,0,0,0,0,1,1
9934,1,0,0,0,0,1,0,0,0,1,1
4931,0,0,0,0,0,0,0,0,0,1,0
29081,0,0,0,1,1,0,0,0,0,1,0
28874,0,0,0,0,0,1,0,0,0,1,0
17244,0,1,0,1,0,0,0,1,0,0,0
12968,0,0,0,0,0,1,0,0,0,1,0
20624,0,0,0,0,0,0,0,0,0,1,0
36551,0,0,0,0,0,1,0,0,1,1,1
15800,0,0,0,0,0,1,0,0,1,1,0
10606,0,0,0,0,0,1,0,0,1,1,1
21959,0,0,0,0,0,1,0,0,0,1,1
14946,1,0,0,0,0,0,0,0,1,1,1
40,0,0,0,0,0,1,0,0,1,0,0
29702,0,0,0,0,0,1,0,0,0,1,1
23276,0,1,0,1,0,0,1,0,1,1,0
28143,0,0,0,0,0,1,0,0,1,0,0
26192,1,0,1,0,0,1,0,0,1,0,1
20412,0,0,0,1,1,0,0,1,1,0,0
28682,0,0,0,0,0,1,0,0,0,1,1
1256,0,0,0,0,1,0,0,0,0,0,0
11087,0,0,0,0,1,1,0,0,1,1,0
8543,0,0,0,0,0,1,0,0,1,1,0
25349,1,0,0,0,0,1,1,0,0,1,1
2829,1,0,0,0,0,1,0,0,0,1,0
23153,0,0,0,0,0,0,0,0,1,0,0
25265,0,0,0,0,0,1,0,0,0,0,0
6734,0,0,0,0,0,1,1,0,1,1,1
20496,0,0,0,0,0,1,0,0,1,1,0
27359,0,0,0,0,1,0,0,1,0,0,0
12783,0,0,0,0,1,0,0,0,0,0,0
8416,1,0,0,0,0,0,0,0,0,1,1
24940,0,0,0,0,1,1,1,0,1,0,0
6471,0,0,0,0,0,0,0,0,0,1,0
1217,0,0,0,0,0,1,0,0,1,1,0
25678,0,0,0,0,0,1,1,0,1,0,1
3489,1,0,0,1,0,1,0,0,1,1,1
8949,0,0,0,0,0,1,0,0,0,1,1
27967,0,0,0,0,0,1,0,0,0,0,0
37153,0,0,0,0,0,1,0,0,0,1,1
15508,1,0,0,0,0,1,1,0,0,1,1
1701,0,1,0,0,0,0,0,0,0,1,1
21477,0,1,0,0,0,0,0,1,0,1,1
7610,0,0,0,0,0,0,0,0,1,0,0
5997,0,0,0,0,0,1,0,0,0,0,0
27192,1,0,1,0,0,1,0,0,1,1,1
5224,0,0,0,0,0,0,0,0,0,0,0
11408,0,0,0,0,0,1,0,0,0,1,1
829,1,0,0,0,0,0,0,0,0,1,1
22564,0,0,0,0,0,1,0,0,1,0,0
14130,1,0,0,0,0,0,0,0,0,0,1
27772,1,0,0,0,0,1,0,0,0,1,1
29053,0,0,0,0,0,0,0,0,0,0,0
33064,0,0,0,0,0,1,0,0,0,1,0
7859,0,0,0,0,0,0,0,0,1,0,0
9884,0,0,0,0,0,1,1,0,1,1,1
21242,1,0,0,0,0,1,0,0,1,0,0
17562,0,0,0,0,1,0,0,0,1,0,0
9992,0,0,0,0,0,1,0,0,0,1,1
36930,0,0,0,0,0,1,0,0,1,0,0
21265,0,0,0,0,0,0,0,0,1,0,0
23456,1,0,0,0,0,1,1,0,0,1,0
8700,0,0,0,0,0,1,0,0,0,1,1
21999,0,0,0,0,0,1,0,0,0,1,0
21836,0,0,0,0,0,1,0,0,0,1,1
19293,0,0,0,0,0,1,0,0,0,1,0
18501,0,0,0,0,0,1,0,0,0,1,1
37468,0,0,0,0,0,1,0,0,0,1,0
10022,0,0,0,0,0,1,0,0,0,0,0
29356,1,0,0,0,0,0,0,0,0,1,1
20478,0,1,0,1,1,1,0,0,1,0,0
8940,0,0,0,0,0,0,0,0,0,1,0
9492,0,0,0,1,0,0,0,0,0,1,0
33798,0,0,0,0,0,1,1,0,0,0,0
10000,0,0,0,0,0,0,0,0,1,1,0
9616,1,0,0,0,0,1,0,0,1,0,1
30822,0,0,0,0,0,1,1,0,0,1,0
16880,0,0,0,0,0,1,0,0,1,1,0
14597,0,0,0,0,0,1,1,0,1,0,1
12273,0,0,0,0,0,1,0,0,1,0,0
24362,1,0,0,0,0,1,0,0,0,1,1
20449,0,0,0,0,0,1,0,0,1,0,0
5547,0,0,0,0,0,0,0,0,0,0,0
31938,0,0,0,0,0,1,0,0,0,1,0
27405,0,0,0,0,1,0,0,0,1,0,0
23473,0,0,0,0,0,1,0,0,1,1,0
17460,0,0,0,0,0,1,0,0,0,1,0
30390,0,0,0,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,1,0,0,0,1,0
3546,0,0,0,0,0,0,0,0,1,1,0
5505,0,0,0,0,0,0,1,0,1,0,0
34530,0,0,0,0,0,1,0,0,0,1,0
35731,0,0,0,0,1,0,0,0,1,0,0
6127,0,0,1,0,0,0,1,0,0,1,1
19746,0,0,0,0,0,1,0,0,1,1,0
26832,0,0,0,0,0,1,0,0,0,1,1
30560,1,0,0,0,0,1,0,0,0,1,1
12420,1,0,0,0,0,1,0,0,0,1,1
34564,0,0,0,0,0,1,0,0,0,1,1
779,0,0,0,0,0,0,0,0,1,1,0
28131,0,0,0,0,0,0,0,0,0,0,0
6275,1,0,0,0,0,1,1,0,0,1,1
3065,0,0,0,0,0,1,0,0,0,1,0
17048,0,0,0,0,0,1,0,0,0,1,1
27181,0,0,0,0,0,1,0,0,0,1,1
25579,0,0,0,0,0,1,0,0,0,0,0
29228,0,0,0,0,1,0,0,0,1,0,0
22496,1,0,0,0,0,1,0,0,0,0,1
32145,0,0,0,0,0,1,0,0,1,0,0
14719,0,0,0,0,0,1,0,0,0,1,1
16331,0,0,0,0,1,0,1,1,0,0,0
19091,1,0,0,0,0,1,0,0,0,0,1
26628,1,0,1,0,0,1,0,0,0,1,0
27141,0,0,0,0,0,1,0,0,0,1,0
17950,0,0,0,0,0,1,0,0,1,0,0
19808,0,0,0,0,0,1,0,0,0,1,1
13757,1,0,0,0,0,1,0,0,0,1,1
25018,1,0,0,0,0,1,0,0,0,1,1
34881,0,0,0,0,0,1,0,0,0,1,1
21987,0,0,0,1,0,1,1,1,0,1,0
4959,0,0,0,0,0,1,0,0,1,1,0
31657,0,0,0,0,1,0,0,0,0,0,0
20321,0,0,0,0,0,1,0,0,0,1,1
15271,0,0,0,0,0,0,0,0,1,1,0
3620,0,0,0,0,0,0,0,0,0,1,0
31460,0,0,0,1,0,1,1,0,1,1,0
26086,0,0,0,0,0,1,0,0,1,1,0
24244,0,0,0,0,0,1,0,0,0,1,0
20639,1,0,0,0,0,1,0,0,1,0,1
3056,0,0,0,0,0,0,0,0,1,0,0
30383,0,0,0,0,0,1,0,0,0,1,1
3869,0,0,0,0,0,0,0,0,1,1,0
9646,0,0,0,1,0,1,0,1,0,1,0
4841,1,0,0,0,0,1,0,0,0,1,1
12904,0,0,0,0,0,1,1,0,1,1,0
3319,1,0,0,0,0,0,0,0,0,1,1
11038,1,0,0,1,0,1,0,0,1,1,0
23941,0,0,0,0,0,1,0,0,0,1,0
33473,0,0,0,0,0,0,0,0,0,1,0
27208,1,0,1,0,0,1,0,0,1,0,0
30230,0,0,0,1,0,1,0,0,0,1,0
29080,1,1,0,0,0,1,0,0,0,1,1
3341,0,0,0,0,0,1,0,0,0,1,0
3731,0,0,0,0,0,1,0,0,1,1,1
23642,1,0,0,1,0,0,0,0,0,1,1
27931,0,0,0,0,0,0,0,0,0,1,1
20885,0,0,0,0,0,1,0,0,0,1,0
18771,1,1,1,1,0,0,1,1,0,1,1
6653,0,0,0,0,0,0,0,0,0,0,0
29458,0,0,0,0,1,1,0,0,1,1,0
24523,0,0,0,0,0,1,0,0,0,1,0
17788,0,0,0,0,0,0,0,0,0,0,0
19340,0,0,0,0,0,1,0,0,1,0,0
21754,0,0,0,0,0,1,0,0,0,1,1
7403,0,0,0,0,0,1,0,0,1,1,0
14747,0,0,0,0,0,1,0,0,1,1,0
25794,0,0,0,0,0,1,0,0,0,1,1
20535,0,0,0,0,0,1,0,0,1,1,0
24772,0,1,1,0,0,0,0,1,0,1,0
20000,0,0,0,0,1,0,0,0,0,0,0
13837,0,0,0,0,0,0,0,0,0,1,1
32940,1,0,0,0,0,1,0,0,0,1,1
20831,0,0,0,0,0,0,0,0,0,1,0
33477,0,0,0,0,0,1,0,0,0,1,0
28177,0,0,0,0,0,0,0,0,1,0,0
27984,0,0,0,1,0,1,0,0,1,1,0
36841,0,0,0,0,0,1,0,0,0,1,0
28314,1,0,0,0,0,1,0,0,0,1,1
13925,1,0,0,0,0,1,0,0,1,0,1
17537,0,0,0,0,0,0,0,0,1,0,0
25433,0,0,0,0,1,0,0,0,1,0,0
9939,1,0,0,0,0,1,0,0,0,1,1
29716,0,0,0,0,0,0,0,0,0,1,1
4366,1,0,1,0,0,0,0,0,0,1,0
26177,1,0,0,0,0,1,1,0,1,1,1
1740,0,0,0,0,1,0,0,0,0,1,0
7342,0,0,0,0,1,0,0,1,1,1,0
14615,1,0,0,0,0,1,0,0,0,1,1
20464,0,0,0,0,1,0,0,0,0,0,0
111,1,0,0,0,0,0,0,0,0,1,1
10974,1,0,0,0,0,1,0,0,0,1,1
8634,0,0,0,0,0,1,0,0,0,1,1
15741,0,0,0,0,0,1,0,0,1,1,1
19554,1,0,0,0,0,1,0,0,0,1,1
22140,0,0,0,1,0,1,0,0,1,1,0
26045,0,0,0,1,0,0,1,0,1,0,0
3395,0,0,1,1,1,0,1,1,0,0,0
9332,0,0,0,0,0,0,1,0,0,0,0
17861,0,0,0,0,0,1,0,0,1,0,0
25886,0,0,0,0,0,1,0,0,1,0,0
21701,0,0,0,0,0,1,0,0,0,1,0
6446,0,0,0,0,0,0,0,0,0,0,0
14510,1,0,1,1,0,0,0,0,0,1,1
10199,1,0,0,0,0,1,0,0,0,0,1
18354,0,0,0,0,0,0,0,0,0,1,1
30912,0,0,0,0,0,1,0,0,1,1,0
25042,0,0,0,0,1,0,0,1,0,0,0
16702,1,0,0,0,0,1,0,0,0,1,1
24269,1,0,0,0,0,0,0,0,0,1,1
2625,0,0,0,0,0,1,0,0,0,1,0
18611,0,0,0,0,0,1,0,0,1,1,1
16560,0,0,0,0,1,0,0,0,1,0,0
6151,0,0,0,0,0,0,0,0,0,1,1
9955,1,0,0,0,0,0,0,0,0,1,1
6083,0,0,0,0,0,1,0,0,0,1,0
21830,0,0,0,0,0,1,0,0,1,1,1
10733,0,0,0,0,0,1,0,0,0,1,0
14202,0,0,0,0,0,0,0,1,0,0,0
8399,0,0,0,0,0,0,0,0,1,0,0
7234,0,0,0,0,0,1,1,0,0,1,1
22788,0,0,0,1,1,0,0,0,1,1,0
3875,0,0,1,0,0,0,0,0,1,1,1
12289,0,0,0,0,0,0,0,0,1,0,0
26420,0,0,0,0,1,0,0,0,1,1,0
15569,0,0,0,0,0,0,0,0,1,0,0
22765,0,0,0,1,1,0,0,1,0,0,0
12675,0,0,0,0,0,1,0,0,0,1,1
3022,1,0,0,0,0,0,0,0,0,1,0
33726,0,0,0,0,0,1,0,0,0,0,0
6708,0,0,0,0,1,1,0,0,1,1,0
21741,0,1,0,1,0,0,0,0,0,0,1
15740,0,0,0,0,0,1,0,0,0,1,0
15542,0,0,0,0,0,1,0,0,1,0,0
29034,0,0,0,1,0,1,0,0,1,1,0
56,0,0,0,0,0,0,0,0,1,0,0
27447,0,0,0,0,0,1,0,0,1,1,1
35144,0,0,0,0,0,1,0,0,0,1,0
9625,0,0,0,0,0,0,0,0,0,1,1
11258,0,0,0,0,0,0,0,0,1,0,0
8804,1,0,0,0,0,0,0,0,1,1,0
22525,1,0,0,0,0,1,0,0,1,1,1
13523,0,0,0,0,0,0,0,0,0,1,0
10865,0,0,0,0,0,1,0,0,1,0,0
19339,0,0,1,1,0,0,0,0,0,1,1
20023,1,0,0,0,0,1,0,0,0,0,1
19214,0,1,0,1,0,0,0,1,0,0,0
2309,0,0,0,0,0,1,1,0,1,0,0
26176,0,0,0,0,0,1,0,0,0,0,0
24586,1,0,0,0,0,0,0,0,0,1,1
29544,0,0,0,0,0,1,0,0,0,1,1
21013,0,0,0,1,1,1,0,0,1,0,0
7657,0,0,0,0,0,1,0,0,1,1,0
32159,0,0,0,0,0,1,0,0,0,1,1
27534,0,0,1,0,0,0,0,0,0,1,1
2163,0,0,0,0,0,1,0,0,0,1,0
18578,0,0,0,0,0,1,0,0,0,1,1
1689,0,0,0,0,0,0,0,0,0,1,0
19269,0,0,0,0,0,1,0,0,0,1,0
15979,0,0,0,0,0,1,0,0,1,0,0
26068,0,0,0,0,0,1,0,0,0,0,0
29150,0,0,0,0,0,0,1,0,0,1,1
16828,0,0,1,0,0,0,1,0,1,0,0
5030,0,0,0,0,0,1,0,0,0,1,1
1097,0,0,0,0,0,1,0,0,1,1,0
4802,0,0,0,0,0,1,0,0,0,1,1
35822,0,0,0,0,0,0,1,0,0,1,1
23349,0,0,0,0,0,0,0,0,1,0,0
25344,0,0,0,0,0,1,0,0,0,1,0
1072,0,0,0,0,0,0,0,0,0,0,0
3452,0,0,0,0,0,1,0,0,0,1,1
8464,0,0,0,0,0,1,0,0,0,1,0
9763,0,0,0,0,1,0,0,0,1,0,0
35307,1,0,1,0,0,1,0,0,0,1,1
9696,1,0,0,0,0,1,0,0,0,1,1
13653,0,0,0,0,0,1,1,0,1,1,1
13630,1,0,0,0,0,1,0,0,0,1,1
17644,0,0,0,0,0,0,0,0,0,1,0
34241,0,0,0,0,0,0,0,0,0,1,0
8526,0,0,0,0,0,0,0,0,0,1,1
24211,0,1,0,1,0,1,0,0,0,0,0
8439,0,0,0,0,0,0,0,0,0,1,0
33232,0,0,0,1,0,1,0,0,1,1,0
14195,0,0,0,0,0,1,0,0,1,0,0
21058,0,1,1,1,1,0,1,1,0,0,0
4606,0,1,0,1,0,0,0,0,0,1,0
35090,0,0,0,0,0,1,0,0,1,1,1
37469,0,0,0,0,0,0,0,0,1,0,0
1180,0,0,0,0,0,0,0,0,0,1,0
289,0,0,0,1,1,0,0,0,1,1,0
30039,0,0,0,0,0,0,1,0,0,1,0
13359,1,0,0,0,1,1,1,1,1,1,1
6754,0,0,0,0,0,1,0,0,0,0,0
12610,0,0,0,0,0,1,0,0,1,0,0
5041,0,0,1,0,0,1,0,0,1,1,0
30862,0,0,0,0,1,0,0,0,0,0,0
27115,0,0,0,0,0,0,0,0,1,0,0
13042,0,0,0,0,0,0,0,0,0,1,0
19022,1,1,1,1,0,1,1,0,1,1,1
1031,0,0,0,0,0,0,0,0,0,1,1
19690,0,0,0,0,0,1,0,0,1,0,0
18725,0,0,0,0,0,1,0,0,1,0,0
30733,0,0,0,0,0,1,0,0,0,1,0
15349,1,0,1,0,0,1,0,0,1,0,1
16456,1,0,0,0,0,1,0,0,1,1,1
16002,0,0,0,0,0,0,1,0,1,0,0
12681,0,0,0,0,0,0,0,0,1,1,0
19583,0,0,0,0,0,1,0,0,0,0,0
9345,0,0,0,0,0,1,0,0,0,1,0
18435,1,0,0,0,0,1,0,0,0,1,1
5411,0,0,0,0,0,1,0,0,0,1,0
13640,0,0,0,0,0,0,1,0,0,1,0
37470,0,0,0,0,0,1,0,0,0,1,0
30611,0,0,0,1,1,0,0,0,1,0,0
30539,0,0,0,1,1,0,0,1,0,0,0
28446,1,0,0,0,0,0,1,0,0,1,1
24552,0,1,1,0,0,0,1,1,0,0,0
4257,0,0,0,0,0,1,0,0,1,0,0
6433,0,0,0,0,0,0,0,0,0,0,1
951,0,0,0,0,0,0,0,0,0,1,1
4997,0,1,0,0,0,1,0,0,0,1,0
29605,1,0,0,0,0,0,0,0,0,1,1
14753,1,0,0,0,0,1,0,0,0,1,1
6450,0,0,0,0,0,1,0,0,0,1,0
33368,0,1,0,0,0,0,0,0,0,1,1
19584,1,0,0,0,0,1,0,0,0,1,1
24823,0,0,0,0,0,1,0,0,1,1,0
21665,0,0,0,0,0,1,0,0,1,0,0
12771,0,0,0,0,1,0,0,0,0,0,0
12158,0,0,0,1,0,1,0,0,0,0,0
4560,1,0,0,0,1,0,1,0,0,0,1
28120,1,1,0,0,0,1,0,0,0,1,0
11875,0,0,0,0,0,1,1,0,1,1,0
15884,1,0,0,0,0,1,0,0,1,1,1
1358,0,0,0,0,0,0,0,0,0,1,0
28711,0,0,0,0,0,0,0,0,0,0,0
4924,0,0,0,0,0,1,0,0,0,0,1
12120,0,1,0,1,0,0,0,0,1,1,1
15147,0,0,0,0,0,1,0,0,1,1,0
1698,0,0,0,0,0,0,0,0,1,0,0
11484,0,0,0,0,0,1,0,0,1,1,0
11633,0,0,0,0,0,1,0,0,0,1,0
17255,0,0,0,0,0,1,0,0,1,0,0
17503,1,0,0,0,0,1,0,0,1,0,0
29788,0,0,0,0,0,1,0,0,1,0,1
4775,0,0,0,0,0,0,0,1,1,0,0
33534,0,0,0,0,0,1,0,0,0,0,1
9814,0,0,0,0,0,1,0,0,1,1,0
2264,0,0,0,0,0,1,0,0,0,0,0
6613,0,0,0,0,0,1,0,0,0,1,0
23921,0,0,0,0,0,1,0,0,1,1,0
22431,0,0,0,0,0,0,0,0,0,1,0
32068,1,0,0,0,0,1,0,0,0,1,1
7713,0,0,0,0,0,1,0,0,0,1,0
24510,1,0,0,0,0,0,0,0,0,1,1
11997,1,0,0,0,0,1,0,0,1,1,1
20425,1,0,0,0,0,0,0,0,0,1,1
3737,0,0,0,0,0,1,0,0,0,1,0
17272,0,0,0,0,0,1,0,0,0,1,1
1601,0,0,0,0,0,1,0,0,1,1,1
11831,0,0,0,1,0,0,0,0,0,1,0
6499,0,0,0,0,0,1,0,0,0,1,1
7975,1,0,0,0,0,0,0,0,0,1,1
4230,1,1,0,0,0,1,1,0,1,1,1
11603,0,0,0,0,0,1,0,0,0,0,1
6442,0,0,0,0,0,0,0,0,0,0,0
1383,0,0,0,0,0,1,0,0,0,1,0
28322,0,0,0,0,0,1,0,0,0,1,0
30413,0,0,0,0,0,1,0,0,0,0,0
6245,1,0,0,0,0,1,0,0,0,1,1
14616,0,0,0,0,0,1,0,0,1,0,0
19573,1,0,0,0,0,0,0,0,0,1,0
12276,0,0,0,0,0,0,1,0,1,0,0
35026,0,0,0,0,0,1,0,0,0,1,0
10432,0,0,0,0,0,0,0,0,1,0,0
11294,0,0,0,0,0,1,0,0,0,1,0
25558,0,0,0,0,0,1,0,0,0,1,0
13068,0,0,0,0,1,0,0,0,1,0,0
26544,0,0,0,0,0,1,0,0,0,1,1
19508,0,0,0,0,0,1,0,0,0,1,0
26064,0,0,0,0,0,1,0,0,1,0,1
5687,0,0,1,0,0,1,0,0,1,1,0
2977,0,0,0,0,0,1,0,0,0,0,1
10947,0,0,1,0,1,1,0,0,1,1,1
5713,0,0,0,0,1,0,0,0,1,1,0
22230,0,0,0,0,0,1,0,0,1,0,0
19576,0,0,0,0,0,1,0,0,0,1,0
3868,0,0,0,1,1,0,0,0,1,0,0
19131,0,0,0,0,0,0,0,0,1,0,0
12063,0,0,1,0,0,0,0,0,0,1,1
22486,0,0,0,0,0,1,0,0,0,1,0
17179,0,0,0,0,0,0,0,0,1,0,0
31223,0,0,0,0,0,1,0,0,0,1,1
5374,0,0,0,0,0,0,1,0,0,0,1
6497,0,0,0,0,0,0,1,0,0,1,0
5590,0,0,0,0,0,1,0,0,0,0,0
16498,1,0,0,0,0,1,0,0,1,1,0
30118,0,0,0,0,0,1,1,0,0,1,0
32912,0,0,0,0,1,1,0,0,1,0,0
2550,0,0,0,0,0,0,0,0,1,0,0
28812,0,0,0,0,0,0,0,0,1,0,0
23348,0,0,0,0,0,1,0,0,0,1,1
4317,0,0,0,0,0,1,0,0,0,1,0
36770,0,1,0,0,0,0,0,0,0,1,1
5521,0,0,0,0,0,0,0,0,0,0,0
871,0,0,0,0,0,1,0,0,1,0,0
1354,0,0,0,0,0,1,0,0,0,1,1
21653,0,1,0,0,0,0,0,0,0,1,0
24907,0,0,0,0,0,1,1,0,1,0,0
4136,0,0,0,0,0,0,1,0,1,0,0
20916,0,0,0,0,0,1,0,0,1,0,0
10202,1,0,0,0,0,1,0,0,1,1,1
22007,0,0,0,0,0,1,0,0,1,1,1
1585,0,0,0,0,0,0,0,0,0,0,0
8983,1,0,0,0,0,0,0,0,0,1,1
36426,0,0,0,0,1,0,0,0,1,0,0
520,0,0,0,0,0,1,0,0,0,1,0
29461,0,0,0,0,0,1,1,0,0,1,1
22197,0,0,0,0,0,0,0,0,0,1,0
12575,1,0,0,0,0,1,0,0,0,1,1
24946,0,0,0,0,0,0,0,0,0,1,1
2419,0,0,0,0,0,0,0,0,1,0,0
26357,0,0,0,0,0,1,0,0,0,0,0
2126,0,0,0,0,0,1,0,0,1,1,0
16390,0,1,0,1,0,1,1,1,0,1,0
24500,0,0,0,0,0,1,0,0,0,1,0
7823,0,0,0,0,0,1,0,0,0,1,1
11139,0,0,0,0,0,0,0,0,1,0,0
27971,0,0,0,0,0,1,0,0,0,1,0
11822,0,0,0,0,0,0,0,0,0,0,0
18758,0,0,0,0,0,0,0,0,0,0,0
12043,0,0,0,0,0,1,0,0,0,1,0
11610,0,0,0,0,0,1,0,0,1,0,0
2739,0,0,0,0,0,1,0,0,0,1,0
3292,1,1,0,0,0,1,0,0,0,1,0
9152,0,0,0,1,1,0,0,0,0,0,0
14439,0,1,0,0,0,1,0,0,0,1,0
8326,0,0,0,0,0,0,0,0,1,1,1
18630,0,0,0,0,0,1,0,0,1,1,0
4421,0,0,0,0,0,1,0,0,0,1,0
27158,0,0,0,0,0,1,0,0,0,1,0
25059,0,0,0,0,0,0,0,0,0,1,0
21738,0,0,0,0,0,0,0,0,0,0,0
18465,0,0,0,0,0,0,0,0,0,1,1
12154,1,0,0,0,0,1,0,0,0,1,1
21174,0,0,0,0,0,1,1,0,0,1,1
27784,1,0,0,1,0,1,0,0,0,1,1
33145,0,0,0,0,0,1,0,0,1,1,0
1743,0,0,0,0,0,1,0,0,0,1,1
12883,0,0,0,0,0,1,0,0,0,1,1
36995,0,0,1,0,0,1,0,0,1,1,0
18214,0,0,0,1,1,0,0,0,0,0,0
12017,0,0,0,0,0,1,0,0,1,0,0
9519,0,0,0,0,0,0,0,0,0,0,0
2978,0,0,0,0,0,1,0,0,1,1,0
3666,0,0,0,0,0,0,0,0,0,1,0
15865,0,1,0,1,0,0,1,0,0,1,0
21096,0,0,0,0,0,0,0,0,1,1,1
6050,0,0,0,0,0,1,0,0,0,1,0
30307,0,0,0,0,0,1,0,0,1,0,0
19500,1,0,0,0,0,1,0,0,0,1,1
4034,1,0,0,0,0,0,0,0,0,1,1
23656,1,0,0,0,0,1,0,0,1,1,0
33063,0,0,0,0,0,1,0,0,0,0,0
29680,0,0,0,0,0,1,1,0,0,1,0
11502,0,0,0,0,0,0,1,0,0,1,1
20682,0,0,0,0,0,1,0,0,0,1,1
13135,1,0,0,0,0,1,0,0,0,1,1
8921,0,0,1,1,0,0,1,0,0,1,0
15246,0,0,0,0,1,1,0,0,1,0,0
13536,0,0,0,0,0,0,0,1,0,0,0
30025,0,0,0,1,0,0,0,0,0,0,0
6645,0,0,0,0,0,1,0,0,1,0,0
11930,0,0,0,0,1,0,1,0,1,0,0
14150,0,0,0,0,0,0,0,0,1,1,0
4663,0,0,0,0,0,1,0,0,0,1,1
12953,0,0,0,0,0,1,0,0,1,1,0
16144,0,0,0,1,0,1,0,1,0,0,0
18026,0,0,0,1,0,0,0,0,1,0,0
6793,0,0,0,0,0,1,0,0,1,1,0
1041,0,0,0,0,0,0,0,0,0,1,1
18106,0,0,0,0,0,0,0,0,0,0,0
16191,0,0,0,0,1,0,1,0,0,0,0
18206,0,1,0,0,0,0,0,0,0,1,0
1302,0,0,0,0,0,0,0,0,0,1,0
24216,0,0,0,0,0,1,0,0,0,1,0
19372,0,0,0,0,1,0,0,0,1,0,0
24420,0,1,1,0,1,0,1,0,0,0,0
10135,0,0,0,0,0,1,0,0,0,1,1
23672,0,0,0,0,0,0,0,0,0,1,0
13524,0,0,0,0,1,1,0,0,1,0,0
19014,0,0,0,0,0,1,1,0,0,1,1
35436,1,0,0,0,0,0,0,0,0,1,1
4505,0,0,0,0,0,1,0,0,0,0,0
30091,0,0,0,0,0,1,0,0,1,1,0
18311,0,0,0,0,0,0,0,0,0,0,0
2785,0,0,0,0,0,1,0,0,0,1,0
18554,0,0,0,0,0,0,0,0,0,0,0
26263,0,0,0,0,0,0,0,0,0,0,0
25721,0,0,0,0,0,1,0,0,0,1,1
14348,1,0,0,0,0,1,0,0,0,1,1
10203,0,0,0,0,0,1,0,0,1,1,0
21246,0,0,0,0,0,1,0,0,1,1,0
21703,1,0,0,0,0,1,0,0,0,1,1
1019,0,0,0,0,0,1,0,0,1,1,1
14086,0,0,0,0,0,1,0,0,0,0,0
23998,1,0,0,0,0,1,0,0,0,1,1
20302,0,0,0,0,0,0,0,0,0,0,0
17485,0,0,0,1,0,1,0,0,0,1,1
14060,0,1,0,0,0,0,1,0,0,1,1
2900,1,0,0,0,0,1,0,0,1,1,1
